label,Issue_KEY,Commit_SHA,Issue_Text,Commit_Text,Commit_Code
0,BAHIR-138,c5263df233b53a603883c1a5c4aa6c652f0e7fab,"Fix sql-cloudant deprecation messages Deprecation warnings in {{DefaultSource}}:

{code}
[INFO] --- scala-maven-plugin:3.2.2:compile (scala-compile-first) @ spark-sql-cloudant_2.11 ---
[INFO] Compiling 11 Scala sources to sql-cloudant/target/scala-2.11/classes...
[WARNING] sql-cloudant/src/main/scala/org/apache/bahir/cloudant/DefaultSource.scala:59: method json in class DataFrameReader is deprecated: Use json(Dataset[String]) instead.
[WARNING]         val df = sqlContext.read.json(cloudantRDD)
[WARNING]                                  ^
[WARNING] sql-cloudant/src/main/scala/org/apache/bahir/cloudant/DefaultSource.scala:115: method json in class DataFrameReader is deprecated: Use json(Dataset[String]) instead.
[WARNING]             dataFrame = sqlContext.read.json(cloudantRDD)
[WARNING]                                         ^
[WARNING] sql-cloudant/src/main/scala/org/apache/bahir/cloudant/DefaultSource.scala:121: method json in class DataFrameReader is deprecated: Use json(Dataset[String]) instead.
[WARNING]             sqlContext.read.json(aRDD)
[WARNING]                             ^
[WARNING] sql-cloudant/src/main/scala/org/apache/bahir/cloudant/DefaultSource.scala:152: method json in class DataFrameReader is deprecated: Use json(Dataset[String]) instead.
[WARNING]               dataFrame = sqlContext.sparkSession.read.json(globalRDD)
[WARNING]                                                        ^
[WARNING] four warnings found
{code}


Deprecation warnings in {{CloudantStreaming}} and {{CloudantStreamingSelector}} examples:

{code}
[INFO] --- scala-maven-plugin:3.2.2:testCompile (scala-test-compile-first) @ spark-sql-cloudant_2.11 ---
[INFO] Compiling 11 Scala sources to sql-cloudant/target/scala-2.11/test-classes...
[WARNING] sql-cloudant/examples/src/main/scala/org/apache/spark/examples/sql/cloudant/CloudantStreaming.scala:46: method json in class DataFrameReader is deprecated: Use json(Dataset[String]) instead.
[WARNING]       val changesDataFrame = spark.read.json(rdd)
[WARNING]                                         ^
[WARNING] sql-cloudant/examples/src/main/scala/org/apache/spark/examples/sql/cloudant/CloudantStreaming.scala:67: method registerTempTable in class Dataset is deprecated: Use createOrReplaceTempView(viewName) instead.
[WARNING]           changesDataFrame.registerTempTable(""airportcodemapping"")
[WARNING]                            ^
[WARNING] sql-cloudant/examples/src/main/scala/org/apache/spark/examples/sql/cloudant/CloudantStreamingSelector.scala:50: method json in class DataFrameReader is deprecated: Use json(Dataset[String]) instead.
[WARNING]       val changesDataFrame = spark.read.json(rdd)
[WARNING]                                         ^
[WARNING] three warnings found
{code}","[BAHIR-123] Upgrade to play-json 2.6.6

Fixed breaking API changes between play-json 2.5.x and 2.6.x
in sql-cloudant by replacing deprecated methods.

Closes #50", MODIFY pom.xml MODIFY pom.xml MODIFY ClientSparkFunSuite.scala deleteTestDbs MODIFY CloudantAllDocsDFSuite.scala MODIFY CloudantChangesDFSuite.scala
0,BAHIR-100,f0d9a84f76cb34a432e1d2db053d2471a8ab2ba4,"Providing MQTT Spark Streaming to return encoded Byte[] message without corruption Now a days Network bandwidth is becoming a serious resource that need to be conserver in IoT ecosystem, For this puropse we are using different byte[] based encoding such as Protocol Buffer and flat Buffer, Once this encoded message is converted into string the data becomes corrupted, So same byte[] format need to be preserved when forwarded.","[BAHIR-101] Spark SQL datasource for CounchDB/Cloudant

Initial code supporting CounchDB/Cloudant as an Spark SQL
data source. The initial source contains the core connector,
examples, and basic documentation on the README.

Closes #39.", MODIFY README.md MODIFY pom.xml ADD README.md ADD CloudantApp.py ADD CloudantDF.py ADD CloudantDFOption.py ADD CloudantApp.scala main ADD CloudantDF.scala main ADD CloudantDFOption.scala main ADD CloudantStreaming.scala getInstance main ADD CloudantStreamingSelector.scala main ADD pom.xml ADD application.conf ADD reference.conf ADD CloudantConfig.scala getRangeUrl getDbname getTotalRows getForbiddenErrStr getConflictErrStr getOneUrlExcludeDDoc1 getSubSetUrl allowPartition getLastNum getTotalUrl getBulkRows calculateCondition getCreateDBonSave getLastUrl getContinuousChangesUrl getChangesUrl calculate getAllDocsUrlExcludeDDoc getOneUrl getSelector getAllDocsUrl getSchemaSampleSize getRows getBulkPostUrl getDbUrl getOneUrlExcludeDDoc2 ADD CloudantReceiver.scala onStart onStop receive run ADD DefaultSource.scala buildScan createRelation create insert createRelation createRelation ADD FilterUtil.scala filter containsFiltersFor apply analyze evaluate getFiltersForPostProcess getFilterAttribute getInfo ADD JsonStoreConfigManager.scala getString getConfig getConfig getBool getLong getInt ADD JsonStoreDataAccess.scala getChanges convert convertSkip getOne getClPostRequest saveAll getTotalRows createDB processAll getMany getIterator processIterator ADD JsonStoreRDD.scala compute ADD JsonUtil.scala getField
0,BAHIR-105,561291bfc17f8eae97318b39ea9cc2d80680d5ce,Add distribution module for Flink extensions  ,"[BAHIR-101] Update sql-cloudant readme and python examples

Closes #40.", MODIFY README.md MODIFY CloudantApp.py MODIFY CloudantDF.py MODIFY CloudantDFOption.py
0,BAHIR-15,cad277e611388ad61e3c7fcb4e8a2e796d0e983d,Enable RAT on Bahir builds RAT check for license headers compliance on source code,[BAHIR-7] Update Apache Spark version to 2.0.0-preview, MODIFY pom.xml
0,BAHIR-152,f9a67de735fee8c89518cf37a513766c9e9e6b15,"License header not enforced for Java sources In any Java source file add this line on top of the license header:

{code}
/*
 * Copyright (c) 2017 ACME. All rights reserved.
 * <p>
{code}

then run {{mvn clean verify}} and see the build succeed.

Neither of the following maven goals complains either:
 - {{mvn apache-rat:check}}
 - {{mvn checkstyle:check}}

Adding a similar copyright statement to any of the Scala sources will fail the {{HeaderMatchesChecker}} rule in our {{scalastyle}} checks.

I am not sure why the [RAT|http://creadur.apache.org/rat/apache-rat-plugin/usage.html] checks allow this to pass, but I will add a similar {{Header}} verification to our {{checkstyle}} configuration.",[BAHIR-149] Update Cloudant dependency to release 2.11.0, MODIFY pom.xml
0,BAHIR-215,549c50be02f98b93c5f79890332e8de97332e8f5,bump flink to 1.9.0  ,"[BAHIR-217] Installation of Oracle JDK8 is Failing in Travis CI (#93)

Install of Oracle JDK 8 Failing in Travis CI and as a result, 
build is failing for new pull requests.

We just need to add `dist: trusty` in the .travis.yml file 
as mentioned in the issue below:
https://travis-ci.community/t/install-of-oracle-jdk-8-failing/3038", MODIFY .travis.yml
0,BAHIR-1,d32542483d08d74cfc898454ca3b4f68e3d155bc,"Import deleted Apache Spark Streaming connectors The following streaming connectors were deleted from Spark 2.0 code stream at revision 8301fadd8 :

Streaming connector for Akka
Streaming connector for MQTT
Streaming connector for Twitter
Streaming connector for ZeroMQ
",[BAHIR-2] Initial maven build for Bahir spark extensions, ADD checkstyle-suppressions.xml ADD checkstyle.xml ADD pom.xml ADD scalastyle-config.xml MODIFY pom.xml MODIFY ActorReceiver.scala MODIFY pom.xml MODIFY MQTTTestUtils.scala MODIFY pom.xml MODIFY TwitterInputDStream.scala MODIFY TwitterStreamSuite.scala MODIFY pom.xml MODIFY ZeroMQReceiver.scala
0,BAHIR-48,c78af705f5697ab11d93f933d033d96cc48403a0,Documentation improvements for Bahir README.md  ,[BAHIR-30] Add basic documentation for Twitter connector, ADD README.md
0,BAHIR-154,785ee1e1acfb129bb0524d79df3372968b9e95a7,"Refactor sql-cloudant to use Cloudant's java-cloudant features Cloudant's java-cloudant library (which is currently used for testing) contains several features that sql-cloudant can benefit from:
- HTTP 429 backoff
- View builder API to potentially simplify loading for _all_docs/views
- Improved exception handling when executing HTTP requests
- Future support for IAM API key

Would need to replace current scala HTTP library with OkHttp library, and also replace play-json with GSON library.","[BAHIR-138] Fix deprecation warning messages

- Imported ‘spark.implicits._’ to convert Spark RDD to Dataset
- Replaced deprecated `json(RDD[String])` with `json(Dataset[String])`

Closes #63", MODIFY DefaultSource.scala createRelation createRelation insert buildScan create createRelation
0,BAHIR-44,619936d39d18b7af45b7acec9af02b599a43b056,Add new sql-streaming-mqtt to distribution  ,[BAHIR-29] Add basic documentation for MQTT Connector, ADD README.md
0,BAHIR-40,9ad566815b8e2e654547d6022d20016025d49923,[WEBSITE] Fix navigation toggle for small displays Reported by [~jreijn],[BAHIR-44] Add new sql-streaming-mqtt to distribution profile, MODIFY pom.xml
1,BAHIR-64,d43dad21963d2ba338acc44d6233ff020cef7d38,"Add test that Akka streaming connector can receive data Add test cases that verify that the *Akka streaming connector* can receive streaming data.

See [BAHIR-63|https://issues.apache.org/jira/browse/BAHIR-63]","[BAHIR-64] add Akka streaming test (send/receive)

This PR adds the test suite AkkaStreamSuite.scala to
the streaming connector streaming-akka to test data
being sent and received.

Closes #24", MODIFY NOTICE MODIFY ActorReceiver.scala ADD AkkaStreamSuite.scala preStart
0,BAHIR-28,5e07303c65e2c88cd392691bdfe9f68391f51b5c,Add documentation for streaming-akka connector  ,"[BAHIR-38] clean Ivy cache during Maven install phase

When we install the org.apache.bahir jars into the local
Maven repository we also need to clean the previous jar
files from the Ivy cache (~/iv2/cache/org.apache.bahir/*)
so spark-submit -packages ... will pick up the new version
from the the local Maven repository.

Closes #14", MODIFY pom.xml
1,BAHIR-14,7bc3d6e91ce8bf2b159032cf781a09e90854a19f,Cleanup maven pom from Spark dependencies There are a lot of dependencies that came from Spark and are not necessary for these extensions. We should cleanup the current poms and make the dependencies as lean as possible.,"[BAHIR-14] Cleanup Bahir parent pom

The Bahir parent pom was initially based on Spark parent pom
and was bringing a lot of unecessary dependencies. This commit
cleans most of the unused properties, dependencies, etc.

Closes #1", MODIFY pom.xml MODIFY ActorWordCount.scala MODIFY pom.xml MODIFY pom.xml MODIFY pom.xml MODIFY pom.xml
0,BAHIR-48,eab486427186cee3c0f7ed8e440971f67f7ed832,Documentation improvements for Bahir README.md  ,"[BAHIR-52] Update README.md formatting for source code

Update source code paragraphs to use tabs instead of ```
which is the supported way in vanilla Jekyll.", MODIFY README.md MODIFY README.md MODIFY README.md MODIFY README.md MODIFY README.md
0,BAHIR-125,c7f158d86634d602a19a4abfd873809f8ece9d03,Update Bahir pom to use JAVA 8 and to align with Spark 2.2.0 dependencies  ,"[BAHIR-110] Implement _changes API for sql-cloudant

 - support loading Cloudant data into Spark DataFrames and SQL tables
   using '_changes' endpoint
 - update README to explain the new config options and differences
   between '_all_docs' and '_changes' endpoints when loading data
 - Add test suite to test Spark DataFrames using the '_all_docs' and
   '_changes' endpoint, assert Cloudant config options, and test Spark
   SQL temporary views

Closes #45", MODIFY pom.xml MODIFY README.md MODIFY CloudantApp.scala main MODIFY CloudantDF.scala main MODIFY CloudantDFOption.scala MODIFY pom.xml MODIFY application.conf ADD CloudantChangesConfig.scala MODIFY CloudantConfig.scala getTotalUrl getBulkRows getContinuousChangesUrl calculateCondition getCreateDBonSave getSchemaSampleSize getSelector calculate getRangeUrl getAllDocsUrl getSubSetUrl allowPartition getBulkPostUrl queryEnabled getDbUrl getDbname getConflictErrStr getTotalRows getForbiddenErrStr getRows getLastNum getUrl MODIFY CloudantReceiver.scala receive onStop MODIFY DefaultSource.scala buildScan create insert ADD CloudantException.scala this this this MODIFY FilterUtil.scala filter MODIFY JsonStoreConfigManager.scala getString getStorageLevel getInt getLong getConfig getBool MODIFY JsonStoreDataAccess.scala saveAll getClPostRequest createDB processAll getMany getClRequest convert MODIFY JsonStoreRDD.scala compute getTotalPartition MODIFY JsonUtil.scala ADD ChangesReceiver.scala receive run onStart onStop ADD n_airportcodemapping.json ADD n_booking.json ADD n_customer.json ADD n_customersession.json ADD n_flight.json ADD n_flightsegment.json ADD log4j.properties ADD ClientSparkFunSuite.scala deleteTestDb runIfTestsEnabled setupClient testIfEnabled createTestDbs afterAll beforeAll teardownClient deleteTestDbs ADD CloudantAllDocsDFSuite.scala beforeAll ADD CloudantChangesDFSuite.scala ADD CloudantOptionSuite.scala ADD CloudantSparkSQLSuite.scala beforeAll ADD TestUtils.scala deleteRecursively
0,BAHIR-96,f0d9a84f76cb34a432e1d2db053d2471a8ab2ba4,"Add a ""release-build.sh"" script for bahir-flink We need to adopt the {{release-build.sh}} script from the Bahir Spark repo, in order to kick off the first Bahir Flink extensions release.","[BAHIR-101] Spark SQL datasource for CounchDB/Cloudant

Initial code supporting CounchDB/Cloudant as an Spark SQL
data source. The initial source contains the core connector,
examples, and basic documentation on the README.

Closes #39.", MODIFY README.md MODIFY pom.xml ADD README.md ADD CloudantApp.py ADD CloudantDF.py ADD CloudantDFOption.py ADD CloudantApp.scala main ADD CloudantDF.scala main ADD CloudantDFOption.scala main ADD CloudantStreaming.scala getInstance main ADD CloudantStreamingSelector.scala main ADD pom.xml ADD application.conf ADD reference.conf ADD CloudantConfig.scala getRangeUrl getDbname getTotalRows getForbiddenErrStr getConflictErrStr getOneUrlExcludeDDoc1 getSubSetUrl allowPartition getLastNum getTotalUrl getBulkRows calculateCondition getCreateDBonSave getLastUrl getContinuousChangesUrl getChangesUrl calculate getAllDocsUrlExcludeDDoc getOneUrl getSelector getAllDocsUrl getSchemaSampleSize getRows getBulkPostUrl getDbUrl getOneUrlExcludeDDoc2 ADD CloudantReceiver.scala onStart onStop receive run ADD DefaultSource.scala buildScan createRelation create insert createRelation createRelation ADD FilterUtil.scala filter containsFiltersFor apply analyze evaluate getFiltersForPostProcess getFilterAttribute getInfo ADD JsonStoreConfigManager.scala getString getConfig getConfig getBool getLong getInt ADD JsonStoreDataAccess.scala getChanges convert convertSkip getOne getClPostRequest saveAll getTotalRows createDB processAll getMany getIterator processIterator ADD JsonStoreRDD.scala compute ADD JsonUtil.scala getField
1,BAHIR-88,6d9a4d7ab0c1eff0bf63e91cec32b601c263f790,"Source distribution contains release build artifacts There are 'releaseBackup' files and 'release.properties' in the 'source distribution' which are artifacts of the release build process.
We appear to be missing to run the mvn {{release:clean}} target _after_
the {{release:prepare}} target. We should fix that for the next release. All prior
Apache Bahir source distributions contained these release build artifacts.

[Mailing list post|https://www.mail-archive.com/dev@bahir.apache.org/msg00735.html]

Fixed by Luciano on June 7 with commits: [ba68b35|https://github.com/apache/bahir/commit/ba68b3587ad4011a093bcaad921035f26907967c], [6d9a4d7|https://github.com/apache/bahir/commit/6d9a4d7ab0c1eff0bf63e91cec32b601c263f790], [dcb4bbd|https://github.com/apache/bahir/commit/dcb4bbd2e4d75bc0872ce32c159b03a1d0f90047]",[BAHIR-88] Additional fixes to produce proper rc distribution, MODIFY release-build.sh
0,BAHIR-41,91e82f42bac58fd8d912e892a5ebfca79f6b8268,[WEBSITE] Fix logo display in small devices Reported by [~jreijn],[BAHIR-37] Update Spark to release 2.0.0, MODIFY pom.xml
0,BAHIR-43,70539a35dc9bae9ee5d380351ffc32fa6e62567e,Add missing apache license header to sql-mqtt file  ,"[BAHIR-42] Refactor sql-streaming-mqtt example

Move JavaMQTTStreamWordCount to examples root folder
which are processed by the build as test resources
and not built into the extension itself following
the pattern used by other examples.", RENAME JavaMQTTStreamWordCount.java main
0,BAHIR-47,c78af705f5697ab11d93f933d033d96cc48403a0,Bring up release download for Apache Bahir website  ,[BAHIR-30] Add basic documentation for Twitter connector, ADD README.md
0,BAHIR-138,0e1505a8960bfe40ea025267bbf36ec5c4cf5c79,"Fix sql-cloudant deprecation messages Deprecation warnings in {{DefaultSource}}:

{code}
[INFO] --- scala-maven-plugin:3.2.2:compile (scala-compile-first) @ spark-sql-cloudant_2.11 ---
[INFO] Compiling 11 Scala sources to sql-cloudant/target/scala-2.11/classes...
[WARNING] sql-cloudant/src/main/scala/org/apache/bahir/cloudant/DefaultSource.scala:59: method json in class DataFrameReader is deprecated: Use json(Dataset[String]) instead.
[WARNING]         val df = sqlContext.read.json(cloudantRDD)
[WARNING]                                  ^
[WARNING] sql-cloudant/src/main/scala/org/apache/bahir/cloudant/DefaultSource.scala:115: method json in class DataFrameReader is deprecated: Use json(Dataset[String]) instead.
[WARNING]             dataFrame = sqlContext.read.json(cloudantRDD)
[WARNING]                                         ^
[WARNING] sql-cloudant/src/main/scala/org/apache/bahir/cloudant/DefaultSource.scala:121: method json in class DataFrameReader is deprecated: Use json(Dataset[String]) instead.
[WARNING]             sqlContext.read.json(aRDD)
[WARNING]                             ^
[WARNING] sql-cloudant/src/main/scala/org/apache/bahir/cloudant/DefaultSource.scala:152: method json in class DataFrameReader is deprecated: Use json(Dataset[String]) instead.
[WARNING]               dataFrame = sqlContext.sparkSession.read.json(globalRDD)
[WARNING]                                                        ^
[WARNING] four warnings found
{code}


Deprecation warnings in {{CloudantStreaming}} and {{CloudantStreamingSelector}} examples:

{code}
[INFO] --- scala-maven-plugin:3.2.2:testCompile (scala-test-compile-first) @ spark-sql-cloudant_2.11 ---
[INFO] Compiling 11 Scala sources to sql-cloudant/target/scala-2.11/test-classes...
[WARNING] sql-cloudant/examples/src/main/scala/org/apache/spark/examples/sql/cloudant/CloudantStreaming.scala:46: method json in class DataFrameReader is deprecated: Use json(Dataset[String]) instead.
[WARNING]       val changesDataFrame = spark.read.json(rdd)
[WARNING]                                         ^
[WARNING] sql-cloudant/examples/src/main/scala/org/apache/spark/examples/sql/cloudant/CloudantStreaming.scala:67: method registerTempTable in class Dataset is deprecated: Use createOrReplaceTempView(viewName) instead.
[WARNING]           changesDataFrame.registerTempTable(""airportcodemapping"")
[WARNING]                            ^
[WARNING] sql-cloudant/examples/src/main/scala/org/apache/spark/examples/sql/cloudant/CloudantStreamingSelector.scala:50: method json in class DataFrameReader is deprecated: Use json(Dataset[String]) instead.
[WARNING]       val changesDataFrame = spark.read.json(rdd)
[WARNING]                                         ^
[WARNING] three warnings found
{code}","[BAHIR-128] Improve sql-cloudant _changes receiver

This change improves the stability of _changes receiver and
fix the intermitent failing test in sql-cloudant's
CloudantChangesDFSuite.

How

Improve performance and decrease testing time by setting batch size
to 8 seconds and using seq_interval _changes feed option.
Use getResource to load json files path
Added Mike Rhodes's ChangesRowScanner for reading each _changes line
and transforming to GSON's JSON object
Added Mike Rhodes's ChangesRow representing a row in the changes feed

Closes #57", ADD ChangesRow.java getDoc Rev getRev getSeq getId getChanges ADD ChangesRowScanner.java readRowFromReader MODIFY CloudantChangesConfig.scala MODIFY DefaultSource.scala create MODIFY JsonStoreDataAccess.scala MODIFY ChangesReceiver.scala receive MODIFY ClientSparkFunSuite.scala createTestDbs MODIFY CloudantChangesDFSuite.scala
0,BAHIR-44,858ad27ad2766ab85e8c41e0cfa45162e9f7e308,Add new sql-streaming-mqtt to distribution  ,[BAHIR-28] Add basic documentation for Akka connector, ADD README.md
0,BAHIR-39,95633de6741ddf757cc4964425463a972e1b4cbe,MQTT as a streaming source for SQL Streaming. MQTT compatible streaming source for Spark SQL Streaming.,[BAHIR-43] Add Apache License header file, MODIFY pom.xml MODIFY org.apache.spark.sql.sources.DataSourceRegister
0,BAHIR-16,86ee8779c7980e10c1c246fff7a171d0118c0239,"Build issues due to log4j properties not found log4j:ERROR Could not read configuration file from URL [file:src/test/resources/log4j.properties].
java.io.FileNotFoundException: src/test/resources/log4j.properties (No such file or directory)
	at java.io.FileInputStream.open0(Native Method)
	at java.io.FileInputStream.open(FileInputStream.java:195)
	at java.io.FileInputStream.<init>(FileInputStream.java:138)
	at java.io.FileInputStream.<init>(FileInputStream.java:93)
	at sun.net.www.protocol.file.FileURLConnection.connect(FileURLConnection.java:90)
	at sun.net.www.protocol.file.FileURLConnection.getInputStream(FileURLConnection.java:188)
	at org.apache.log4j.PropertyConfigurator.doConfigure(PropertyConfigurator.java:557)
	at org.apache.log4j.helpers.OptionConverter.selectAndConfigure(OptionConverter.java:526)
	at org.apache.log4j.LogManager.<clinit>(LogManager.java:127)
	at org.slf4j.impl.Log4jLoggerFactory.getLogger(Log4jLoggerFactory.java:81)
	at org.slf4j.LoggerFactory.getLogger(LoggerFactory.java:329)
	at org.apache.commons.logging.impl.SLF4JLogFactory.getInstance(SLF4JLogFactory.java:155)
	at org.apache.commons.logging.impl.SLF4JLogFactory.getInstance(SLF4JLogFactory.java:132)
	at org.apache.commons.logging.LogFactory.getLog(LogFactory.java:273)
	at org.apache.hadoop.util.ShutdownHookManager.<clinit>(ShutdownHookManager.java:44)
	at org.apache.spark.util.SparkShutdownHookManager.install(ShutdownHookManager.scala:179)
	at org.apache.spark.util.ShutdownHookManager$.shutdownHooks$lzycompute(ShutdownHookManager.scala:50)
	at org.apache.spark.util.ShutdownHookManager$.shutdownHooks(ShutdownHookManager.scala:48)
	at org.apache.spark.util.ShutdownHookManager$.addShutdownHook(ShutdownHookManager.scala:152)
	at org.apache.spark.util.ShutdownHookManager$.<init>(ShutdownHookManager.scala:57)
	at org.apache.spark.util.ShutdownHookManager$.<clinit>(ShutdownHookManager.scala)
	at org.apache.spark.streaming.StreamingContext$.<init>(StreamingContext.scala:730)
	at org.apache.spark.streaming.StreamingContext$.<clinit>(StreamingContext.scala)
	at org.apache.spark.streaming.StreamingContext.<init>(StreamingContext.scala:100)
	at org.apache.spark.streaming.api.java.JavaStreamingContext.<init>(JavaStreamingContext.scala:63)
	at org.apache.spark.streaming.akka.JavaAkkaUtilsSuite.testAkkaUtils(JavaAkkaUtilsSuite.java:36)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:50)
	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)
	at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:47)
	at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:325)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:78)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:57)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:363)
	at org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:367)
	at org.apache.maven.surefire.junit4.JUnit4Provider.executeWithRerun(JUnit4Provider.java:274)
	at org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:238)
	at org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:161)
	at org.apache.maven.surefire.booter.ForkedBooter.invokeProviderInSameClassLoader(ForkedBooter.java:290)
	at org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:242)
	at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:121)
log4j:ERROR Ignoring configuration file [file:src/test/resources/log4j.properties].","[BAHIR-15] Enable RAT on builds

Enable RAT to run automatically during builds
to verify license header policy.", MODIFY pom.xml
0,BAHIR-44,1abeab29c8a5e884f4603ef12abd85971a9105b0,Add new sql-streaming-mqtt to distribution  ,[BAHIR-42] Refactor sql-streaming-mqtt scala example, RENAME MQTTStreamWordCount.scala
0,BAHIR-21,c277d4902e7538609523eee0ded3950e0d14d260,Create script to change build between scala 2.10 and 2.11  ,"[BAHIR-18] Configure examples as maven test sources

This PR configure examples as maven test resources to be
recognized by maven builds. This acomplish the following :

- The examples get compiled
- IDEs like IntelliJ or Eclipse recognize the
  <module>/examples/src/[java|scala] as source folders
- Keep the examples along with their additional dependencies
  excluded from the generated binaries

Closes #2", MODIFY pom.xml MODIFY JavaActorWordCount.java main MODIFY ActorWordCount.scala main MODIFY JavaAkkaUtilsSuite.java onReceive MODIFY MQTTWordCount.scala main MODIFY package.scala ADD AFINN-111.txt MODIFY JavaTwitterHashTagJoinSentiments.java main MODIFY TwitterAlgebirdCMS.scala main MODIFY TwitterAlgebirdHLL.scala main MODIFY TwitterHashTagJoinSentiments.scala main MODIFY TwitterPopularTags.scala main MODIFY pom.xml MODIFY package.scala MODIFY ZeroMQWordCount.scala main MODIFY package.scala
1,BAHIR-13,fc1ef7f990880cad8ce69300bb9bbbb8ad260050,Update spark tags dependency Looks like the spark-test-tags component was merged into spark-tags in 8ad9f08c9. We need to replace the spark-test-tags in bahir modules dependencies to spark-tags.,"[BAHIR-13] Update dependencies on spark-tags

The spark-test-tags and spark-tags were merged in
revision 8ad9f08c9 and the modules in Bahir needs
to be updated to properly use spark-tags dependency.", MODIFY pom.xml MODIFY pom.xml MODIFY pom.xml MODIFY pom.xml MODIFY pom.xml
0,BAHIR-21,13b127593e79debfbc97a9c1215198c780df50a4,Create script to change build between scala 2.10 and 2.11  ,"[BAHIR-19] Create source distribution assembly

Add assemblie to create Bahir source release distribution", ADD pom.xml ADD src.xml MODIFY pom.xml
0,BAHIR-162,70f6ba0e4430d0e0773b815c52f4a256e30e0234,Update release scripts to stop publishing MD5 hash (updated release policy)  ,[BAHIR-163] Enable builds using Travis CI, ADD .travis.yml
0,BAHIR-42,619936d39d18b7af45b7acec9af02b599a43b056,Refactor sql-streaming-mqtt examples to follow other projects pattern  ,[BAHIR-29] Add basic documentation for MQTT Connector, ADD README.md
0,BAHIR-47,31b3e96d4680c54ff05d4b09f944106d22b62760,Bring up release download for Apache Bahir website  ,[BAHIR-52] Fix code paragraph formatting for Akka readme, MODIFY README.md
0,BAHIR-154,0e1505a8960bfe40ea025267bbf36ec5c4cf5c79,"Refactor sql-cloudant to use Cloudant's java-cloudant features Cloudant's java-cloudant library (which is currently used for testing) contains several features that sql-cloudant can benefit from:
- HTTP 429 backoff
- View builder API to potentially simplify loading for _all_docs/views
- Improved exception handling when executing HTTP requests
- Future support for IAM API key

Would need to replace current scala HTTP library with OkHttp library, and also replace play-json with GSON library.","[BAHIR-128] Improve sql-cloudant _changes receiver

This change improves the stability of _changes receiver and
fix the intermitent failing test in sql-cloudant's
CloudantChangesDFSuite.

How

Improve performance and decrease testing time by setting batch size
to 8 seconds and using seq_interval _changes feed option.
Use getResource to load json files path
Added Mike Rhodes's ChangesRowScanner for reading each _changes line
and transforming to GSON's JSON object
Added Mike Rhodes's ChangesRow representing a row in the changes feed

Closes #57", ADD ChangesRow.java getDoc Rev getRev getSeq getId getChanges ADD ChangesRowScanner.java readRowFromReader MODIFY CloudantChangesConfig.scala MODIFY DefaultSource.scala create MODIFY JsonStoreDataAccess.scala MODIFY ChangesReceiver.scala receive MODIFY ClientSparkFunSuite.scala createTestDbs MODIFY CloudantChangesDFSuite.scala
0,BAHIR-44,c78af705f5697ab11d93f933d033d96cc48403a0,Add new sql-streaming-mqtt to distribution  ,[BAHIR-30] Add basic documentation for Twitter connector, ADD README.md
0,BAHIR-39,858ad27ad2766ab85e8c41e0cfa45162e9f7e308,MQTT as a streaming source for SQL Streaming. MQTT compatible streaming source for Spark SQL Streaming.,[BAHIR-28] Add basic documentation for Akka connector, ADD README.md
0,BAHIR-54,28f034f49d19034b596f7f04ca4fc2698a21ad6c,"Create initial directory structure in bahir-flink.git As per INFRA-12440, the bahir-flink repository has been created.

We need to set up the initial directory structure in that repository (license file, maven pom, ...)","[BAHIR-53] Add new configuration options to MQTTInputDStream

Add new configuration options to enable secured connections and
other quality of services.

Closes #23", MODIFY scalastyle-config.xml MODIFY README.md MODIFY MQTTInputDStream.scala onStart getReceiver MODIFY MQTTUtils.scala createStream createStream createStream createStream createStream createStream createStream MODIFY JavaMQTTStreamSuite.java testMQTTStream
