label,Issue_KEY,Commit_SHA,Issue_Text,Commit_Text,Commit_Code
0,LOG4NET-45,9e1ead9259bca8cc9b20678810d5703e5166fb16,"PluginAttribute does not allow plugin type to be specified as a Type, only as a string The PluginAttribute currently allows the plugin type to be specified as a string, for example:

[assembly: log4net.Config.Plugin(""log4net.Plugin.RemoteLoggingServerPlugin,log4net"")]

it should be possible to specify this as a type, for example:

[assembly: log4net.Config.Plugin(typeof(log4net.Plugin.RemoteLoggingServerPlugin))]",Fix for LOG4NET-46. Added IBulkAppender interface. Added implementation to AppenderSkeleton and subclasses, MODIFY AsyncAppender.csAsyncAppender AsyncAppend AsyncAppender DoAppend MODIFY AppenderSkeleton.csAppenderSkeleton FilterEvent AppenderSkeleton Append AppenderSkeleton DoAppend AppenderSkeleton DoAppend MODIFY BufferingAppenderSkeleton.csBufferingAppenderSkeleton Flush BufferingAppenderSkeleton SendBuffer BufferingAppenderSkeleton SendFromBuffer BufferingAppenderSkeleton SendBuffer BufferingAppenderSkeleton OnClose BufferingAppenderSkeleton Append MODIFY BufferingForwardingAppender.csBufferingForwardingAppender SendBuffer MODIFY FileAppender.csFileAppender Append MODIFY ForwardingAppender.csForwardingAppender Append ADD IBulkAppender.cs MODIFY RollingFileAppender.csRollingFileAppender Append RollingFileAppender Append RollingFileAppender AdjustFileBeforeAppend MODIFY TextWriterAppender.csTextWriterAppender Append TextWriterAppender Append MODIFY AppenderAttachedImpl.csAppenderAttachedImpl AppendLoopOnAppenders AppenderAttachedImpl CallAppend MODIFY log4net.csproj
0,LOG4NET-405,1874be5bbe7166a70b930e2df6887d84c86dd4d8,"SmtpAppender encoding changes After update to log4net 1.2.12 email encoding changed and my mail client
fail to render unicode symbols.
I think changes made for issue https://issues.apache.org/jira/browse/LOG4NET-354 brake encoding in SmtpAppender
log4net 1.2.10 use utf-8 encoding by default, below headers from email
Content-Type: text/plain; charset=utf-8
Content-Transfer-Encoding: base64
after update on log4net 1.2.12 email encoding koi8-r
Content-Type: text/plain; charset=koi8-r
Content-Transfer-Encoding: quoted-printable
I think change default encoding from utf-8 is pretty strange.

Proposed fix:
Do not use Encoding.Default, let SubjectEncoding and BodyEncoding by default be null, on email send set encoding only if field not null.",merge fix for LOG4NET-376 from 1.2.x branch, MODIFY AbsoluteTimeDateFormatter.csAbsoluteTimeDateFormatter FormatDate
0,LOG4NET-150,28fd893da50333c16d2b62100ea26a761f487ce0,"Cannot download log4net 1.2.10 from the site Cannot download any of the files listed on the site http://logging.apache.org/log4net/. I have tried with various browsers and I have asked others also to try, but all of the attempts were unsuccessful.",Fix for LOG4NET-153. Add overload to IBasicRepositoryConfigurator.Configure that accepts an array of IAppender objects instead of just a single IAppender., MODIFY BasicConfigurator.csBasicConfigurator Configure BasicConfigurator InternalConfigure BasicConfigurator Configure BasicConfigurator Configure BasicConfigurator Configure BasicConfigurator InternalConfigure MODIFY Hierarchy.csHierarchy BasicRepositoryConfigure Hierarchy Configure Hierarchy Configure Hierarchy BasicRepositoryConfigure Hierarchy Configure MODIFY IBasicRepositoryConfigurator.cs MODIFY Hierarchy.csHierarchy AddingMultipleAppenders Hierarchy AddingMultipleAppenders2
0,LOG4NET-214,bde1c9f25df968b55bf8987bc2f6377462be7dc8,"EventLogAppender should also use config file to set EventId It should be possible to set the EventId of the EventLogAppender using the config file.

example:
IT would like to be able to setup EventId for certain error without having to recompile the application:

<appender name=""EventLogAppender_Terminated"" type=""log4net.Appender.EventLogAppender"" >
    <applicationName value=""..."" />
    <eventId value=""1234"" /> 
    <layout type=""log4net.Layout.PatternLayout"">
        <conversionPattern value=""........."" />
    </layout>
    <filter type=""log4net.Filter.LevelRangeFilter"">
        <levelMin value=""ERROR"" />
    </filter>
    <filter type=""log4net.Filter.StringMatchFilter"">
        <stringToMatch value=""DatabaseException"" />
    </filter>
    <filter type=""log4net.Filter.DenyAllFilter"" />
</appender>

 
",fix links in examples page.  LOG4NET-243, ADD blockLocalOnlyLinks.js getElementsByClass BlockLocalOnlyLinks MODIFY example-apps.xml
0,LOG4NET-13,18d006ea8f6d2b65bdf257b0abeb2491d2c789a8,"Allow SMTPAppender to have replaceable parameters in Subject It would be helpful to be able to have parameters that
are replaced on a per-log event basis on the Subject
line for the SMTPAppender.

Example:
I have multiple web servers running a .NET web service
and all use log4net. When an error occurs, they use the
SMTPAppender to notify me. It would be very useful to
include the host name of the sender in the subject line
so that I could easily determine which web server had
an error instead of having to look into the email.

In thinking more about this it could either be the
Subject line or the From line that has replacable
parameters. Perhaps even make it so that these
properties can use the <layout> tag.

Jeremy Wiebe - jeropa","Fixes for LOG4NET-22 and LOG4NET-44 with associated tests.

Characters that cannot be expressed in XML are now masked with a user specifiable charater.
The message and property values may be base64 encoded if this is undesirable.

The name of the properties node has been fixed to properties rather than global-properties.

PR:
Obtained from:
Submitted by:
Reviewed by:", MODIFY XMLLayout.csXmlLayout FormatXml XmlLayout ActivateOptions MODIFY XMLLayoutBase.cs MODIFY XmlLayoutSchemaLog4j.csXmlLayoutSchemaLog4j FormatXml MODIFY Transform.csTransform WriteEscapedXmlString Transform WriteEscapedXmlString Transform MaskXMLInvalidCharacters ADD XmlLayoutTest.csXmlLayoutTest TestPropertyCharacterEscaping XmlLayoutTest TestPropertyEventLogging XmlLayoutTest TestPropertyIllegalCharacterMaskingInName XmlLayoutTest TestCDATAEscaping2 XmlLayoutTest TestIllegalCharacterMasking XmlLayoutTest TestCDATAEscaping1 XmlLayoutTest createBaseEvent XmlLayoutTest TestCDATAEscaping3 XmlLayoutTest TestPropertyIllegalCharacterMasking XmlLayoutTest TestBase64PropertyEventLogging XmlLayoutTest TestBase64EventLogging XmlLayoutTest TestBasicEventLogging MODIFY log4net.Tests.csproj
0,LOG4NET-460,446fb1f0ad43c9b4c18d9ff55b88ba6a1376bedf,"log4net.Repository.Hierarchy.Logger ignores overridden virtual properties log4net.Repository.Hierarchy.Logger declares Hierarchy property as virtual, however, when reading the value it uses the private field m_hierarchy, which is not the correct value (and probably null) if a derived class has overridden the Hierarchy property.
This leads to a NullReferenceException when invoking the IsEnabledFor method, which is used in the Log method.

Expected: overriding the Hierarchy property works
Actual: overriding the Hierarchy property leaves the private field m_hierarchy unset, which causes NullReferenceExceptions to be thrown

This issue also appears to apply for Level and m_level.  The EffectiveLevel property accesses the private m_level field instead of the virtual Level property, which may also lead to NullReferenceException.",LOG4NET-456 create debugging symbols for release builds.  Patch by Gert Kello, MODIFY log4net.include
0,LOG4NET-168,289a3f2a030c75e6fb0912f2c0c22021848d587c,"New property ReplyTo address for the SmtpAppender required log4net is often used in administrative utilities and used to send mails in case of errors. It is total unrealistic to assume each used mail-address really exists. Mostly ""virtual address"" are used, means:They do not have any pop3 mailbox. So, if sending mail fails from the smpt server, no user can be informed. A property, which allows to specify the ""reply-to"" address on the SmtpAppender would solve this problem.
",Fix for LOG4NET-140. Improve documentation for IFixingRequired to explain how data can be evaluated immediately when a logging event is created or delayed until being written to an appender., MODIFY LoggingEvent.cs MODIFY contexts.xml
0,LOG4NET-275,9df9848f90c58c41f658b66c68178112eccc7c30,"Update site content for Apache Project Branding Requirements  All Apache projects are to bring their sites into conformance with the Apache Project Branding requirements (http://www.apache.org/foundation/marks/pmcs) by Q1 2011.
","fix JIRA link in mvn site (detected by Ivan Habunek) and doap file, fix mailing list URL in doap file as well.  LOG4NET-241 and LOG4NET-117", MODIFY doap_log4net.rdf MODIFY pom.xml
0,LOG4NET-480,dd93053a04399b64ac57403e834658da6fa7d690,Fix lo4net testst run lo4net vs2008 tests fail because DOTNET is not defined.,"LOG4NET-479 fix vs2008 build, patch due to NN", MODIFY log4net.vs2008.csproj
0,LOG4NET-155,289a3f2a030c75e6fb0912f2c0c22021848d587c,"Add TimeEvaluator Hello,

I'd like to submit this class. I find it handy together with RemotingAppender (or buffering appenders generally) where we don't want to send synchronously, but still want to have some timely feedback from the sites even if there is little logging.

A sample configuration would be:

    <appender name=""RemotingAppender"" type=""log4net.Appender.RemotingAppender"">
      <param name=""Sink"" value=""tcp://localhost:11111/LoggingSink"" />
      <param name=""Lossy"" value=""false"" />
      <param name=""BufferSize"" value=""500"" />
      <param name=""Fix"" value=""Partial"" />
      <evaluator type=""log4net.Core.TimeEvaluator"">
        <threshold value=""60""/>
      </evaluator>
    </appender>

I've taken the existing LevelEvaluator from Nicko Cadell as a template to build this class.

I've tried it and it worked, but haven't done any further testing.

Best regards and thanks for the great works!
Robert.",Fix for LOG4NET-140. Improve documentation for IFixingRequired to explain how data can be evaluated immediately when a logging event is created or delayed until being written to an appender., MODIFY LoggingEvent.cs MODIFY contexts.xml
0,LOG4NET-11,9e1ead9259bca8cc9b20678810d5703e5166fb16,"Add Flush command to API While using Buffering is a wonderful way to help improve
performance, I would like the ability to programatically
tell the current ILog object to flush any buffers that
exist on the appenders that I've been logging to so that
I can get any messages that I've sent rather than
waiting for the buffer to fill up.

Thus, one might be able to do the following:

""log.Flush();""

and then any messages sent to that ILog object would
be processed.

Kevin Conroy - kmconroy

----

I vote for this one too!

dcazzulino",Fix for LOG4NET-46. Added IBulkAppender interface. Added implementation to AppenderSkeleton and subclasses, MODIFY AsyncAppender.csAsyncAppender AsyncAppend AsyncAppender DoAppend MODIFY AppenderSkeleton.csAppenderSkeleton FilterEvent AppenderSkeleton Append AppenderSkeleton DoAppend AppenderSkeleton DoAppend MODIFY BufferingAppenderSkeleton.csBufferingAppenderSkeleton Flush BufferingAppenderSkeleton SendBuffer BufferingAppenderSkeleton SendFromBuffer BufferingAppenderSkeleton SendBuffer BufferingAppenderSkeleton OnClose BufferingAppenderSkeleton Append MODIFY BufferingForwardingAppender.csBufferingForwardingAppender SendBuffer MODIFY FileAppender.csFileAppender Append MODIFY ForwardingAppender.csForwardingAppender Append ADD IBulkAppender.cs MODIFY RollingFileAppender.csRollingFileAppender Append RollingFileAppender Append RollingFileAppender AdjustFileBeforeAppend MODIFY TextWriterAppender.csTextWriterAppender Append TextWriterAppender Append MODIFY AppenderAttachedImpl.csAppenderAttachedImpl AppendLoopOnAppenders AppenderAttachedImpl CallAppend MODIFY log4net.csproj
0,LOG4NET-94,c6956a36942591b93ed3ec34d8a7316d09e1421b,"Incorrect config file for ..\examples\net\1.0\Tutorials\ConsoleApp The app.config file has some errors in it...


Line 39

is...
<sppendToFile value=""true"" />

should be...
<appendToFile value=""true"" />


Line 43

is...
<geader value=""[Header]&#13;&#10;"" />

should be...
<header value=""[Header]&#13;&#10;"" />



Line 87

is...
<commandText"" value=""INSERT INTO Log ([Date],[Thread],[Level],[Logger],[Message]) VALUES (@log_date, @thread, @log_level, @logger, @message)"" />

should be...
<commandText value=""INSERT INTO Log ([Date],[Thread],[Level],[Logger],[Message]) VALUES (@log_date, @thread, @log_level, @logger, @message)"" />



Line 94

is...
</param>

should be...
</layout>


-- Jeff Hegedus:  Corrected xml below ---

<?xml version=""1.0"" encoding=""utf-8"" ?>
<!-- 
		.NET application configuration file     
		This file must have the exact same name as your application with .config appended to it. 
		
		For example if your application is ConsoleApp.exe then the config file must be ConsoleApp.exe.config. 
		It must also be in the same directory as the application. 
	-->
<configuration>
	<!-- Register a section handler for the log4net section -->
	<configSections>
		<section name=""log4net"" type=""System.Configuration.IgnoreSectionHandler"" />
	</configSections>
	<appSettings>
		<!-- To enable internal log4net logging specify the following appSettings key -->
		<!-- <add key=""log4net.Internal.Debug"" value=""true""/> -->
	</appSettings>
	<!-- This section contains the log4net configuration settings -->
	<log4net>
		<!-- Define some output appenders -->
		<appender name=""RollingLogFileAppender"" type=""log4net.Appender.RollingFileAppender"">
			<file value=""rolling-log.txt"" />
			<appendToFile value=""true"" />
			<maxSizeRollBackups value=""10"" />
			<maximumFileSize value=""100"" />
			<rollingStyle value=""Size"" />
			<staticLogFileName value=""true"" />
			<layout type=""log4net.Layout.PatternLayout"">
				<header value=""[Header]&#13;&#10;"" />
				<footer value=""[Footer]&#13;&#10;"" />
				<conversionPattern value=""%date [%thread] %-5level %logger [%ndc] - %message%newline"" />
			</layout>
		</appender>
		<appender name=""LogFileAppender"" type=""log4net.Appender.FileAppender"">
			<file value=""log-file.txt"" />
			<!-- Example using environment variables in params -->
			<!-- <file value=""${TMP}\log-file.txt"" /> -->
			<appendToFile value=""true"" />
			<!-- An alternate output encoding can be specified -->
			<!-- <encoding value=""unicodeFFFE"" /> -->
			<layout type=""log4net.Layout.PatternLayout"">
				<header value=""[Header]&#13;&#10;"" />
				<footer value=""[Footer]&#13;&#10;"" />
				<conversionPattern value=""%date [%thread] %-5level %logger [%ndc] &lt;%property{auth}&gt; - %message%newline"" />
			</layout>
			<!-- Alternate layout using XML			
			<layout type=""log4net.Layout.XMLLayout"" /> -->
		</appender>
		<appender name=""ConsoleAppender"" type=""log4net.Appender.ConsoleAppender"">
			<layout type=""log4net.Layout.PatternLayout"">
				<conversionPattern value=""%date [%thread] %-5level %logger [%ndc] &lt;%property{auth}&gt; - %message%newline"" />
			</layout>
		</appender>
		<appender name=""NetSendAppender"" type=""log4net.Appender.NetSendAppender"">
			<threshold value=""ERROR"" />
			<server value=""IN27WS024728"" />
			<recipient value=""jhegedus2"" />
			<layout type=""log4net.Layout.PatternLayout"">
				<conversionPattern value=""%date [%thread] %-5level %logger [%ndc] - %message%newline"" />
			</layout>
		</appender>
		<!-- Example of how to configure the AdoNetAppender		
		<appender name=""AdoNetAppender"" type=""log4net.Appender.AdoNetAppender"" >			
			<connectionString value=""Driver={Microsoft Access Driver (*.mdb)};DBQ=C:\Work\cvs_root\log4net-1.2\access.mdb;UID=;PWD=;"" />
			<layout type=""log4net.Layout.PatternLayout"">				
				<conversionPattern value=""INSERT INTO Log ([Date],[Thread],[Level],[Logger],[Message]) VALUES ('%date','%thread','%level','%logger','%message')"" />
			</layout>
		</appender> 
		-->
		<!-- 
		<appender name=""A"" type=""log4net.Appender.ForwardingAppender"" >
			<threshold value=""WARN""/>			
			<appender-ref ref=""ConsoleAppender"" />		
		</appender>
		<appender name=""B"" type=""log4net.Appender.ForwardingAppender"" >
			<filter type=""log4net.Filter.LevelRangeFilter"">
				<levelMin value=""DEBUG""/>
				<levelMax value=""INFO""/>
			</filter>
			<appender-ref ref=""ConsoleAppender"" />
		</appender> 
		-->
		<!-- Example of how to configure the AdoNetAppender to connect to MS Access -->
		<appender name=""ADONetAppender_Access"" type=""log4net.Appender.AdoNetAppender"">
			<connectionString value=""Provider=Microsoft.Jet.OLEDB.4.0;Data Source=C:\Work\cvs_root\log4net-1.2\access.mdb;User Id=;Password=;"" />
			<commandText value=""INSERT INTO Log ([Date],[Thread],[Level],[Logger],[Message]) VALUES (@log_date, @thread, @log_level, @logger, @message)"" />
			<parameter>
				<parameterName value=""@log_date"" />
				<dbType value=""String"" />
				<size value=""255"" />
				<layout type=""log4net.Layout.PatternLayout"">
					<conversionPattern value=""%date"" />
				</layout>
			</parameter>
			<parameter>
				<parameterName value=""@thread"" />
				<dbType value=""String"" />
				<size value=""255"" />
				<layout type=""log4net.Layout.PatternLayout"">
					<conversionPattern value=""%thread"" />
				</layout>
			</parameter>
			<parameter>
				<parameterName value=""@log_level"" />
				<dbType value=""String"" />
				<size value=""50"" />
				<layout type=""log4net.Layout.PatternLayout"">
					<conversionPattern value=""%level"" />
				</layout>
			</parameter>
			<parameter>
				<parameterName value=""@logger"" />
				<dbType value=""String"" />
				<size value=""255"" />
				<layout type=""log4net.Layout.PatternLayout"">
					<conversionPattern value=""%logger"" />
				</layout>
			</parameter>
			<parameter>
				<parameterName value=""@message"" />
				<dbType value=""String"" />
				<size value=""1024"" />
				<layout type=""log4net.Layout.PatternLayout"">
					<conversionPattern value=""%message"" />
				</layout>
			</parameter>
		</appender>
		<!-- Example of how to configure the AdoNetAppender to connect to MS SQL Server -->
		<appender name=""ADONetAppender_SqlServer"" type=""log4net.Appender.AdoNetAppender"">
			<bufferSize value=""1"" />
			<connectionType value=""System.Data.SqlClient.SqlConnection, System.Data, Version=1.0.3300.0, Culture=neutral, PublicKeyToken=b77a5c561934e089"" />
			<connectionString value=""data source=SQLSVR;initial catalog=test_log4net;integrated security=false;persist security info=True;User ID=sa;Password=sa"" />
			<commandText value=""INSERT INTO Log ([Date],[Thread],[Level],[Logger],[Message]) VALUES (@log_date, @thread, @log_level, @logger, @message)"" />
			<parameter>
				<parameterName value=""@log_date"" />
				<dbType value=""DateTime"" />
				<!-- 
				<layout type=""log4net.Layout.PatternLayout"">
					<conversionPattern value=""%date{yyyy'-'MM'-'dd HH':'mm':'ss'.'fff}"" />
				</layout> 
				-->
				<layout type=""log4net.Layout.RawTimeStampLayout"" />
			</parameter>
			<parameter>
				<parameterName value=""@thread"" />
				<dbType value=""String"" />
				<size value=""255"" />
				<layout type=""log4net.Layout.PatternLayout"">
					<conversionPattern value=""%thread"" />
				</layout>
			</parameter>
			<parameter>
				<parameterName value=""@log_level"" />
				<dbType value=""String"" />
				<size value=""50"" />
				<layout type=""log4net.Layout.PatternLayout"">
					<conversionPattern value=""%level"" />
				</layout>
			</parameter>
			<parameter>
				<parameterName value=""@logger"" />
				<dbType value=""String"" />
				<size value=""255"" />
				<layout type=""log4net.Layout.PatternLayout"">
					<conversionPattern value=""%logger"" />
				</layout>
			</parameter>
			<parameter>
				<parameterName value=""@message"" />
				<dbType value=""String"" />
				<size value=""4000"" />
				<layout type=""log4net.Layout.PatternLayout"">
					<conversionPattern value=""%message"" />
				</layout>
			</parameter>
		</appender>
		<!-- Setup the root category, add the appenders and set the default level -->
		<root>
			<level value=""WARN"" />
			<appender-ref ref=""LogFileAppender"" />
			<appender-ref ref=""ConsoleAppender"" />
			<!-- <appender-ref ref=""ADONetAppender_SqlServer"" /> -->
			<appender-ref ref=""NetSendAppender"" />
			<!-- <appender-ref ref=""A"" /> -->
		</root>
		<!-- Specify the level for some specific categories -->
		<logger name=""ConsoleApp.LoggingExample"">
			<!-- <appender-ref ref=""B"" /> -->
			<level value=""ALL"" />
			<appender-ref ref=""RollingLogFileAppender"" />
		</logger>
	</log4net>
</configuration>",Fix for LOG4NET-95: Replaced subtraction operator used to compare internal Level values with System.Int32's CompareTo to avoid possible overflow issues. All tests continue to pass., MODIFY Level.csLevel Compare
0,LOG4NET-35,6ce3f56a402faab37b1f0b4da477e8ce67ed68d4,"Exception rendering ThreadContextStack if null value pushed into stack If a null value is pushed into a ThreadContext stack then an internal log4net error is generated when the ThreadContextStack is rendered.
The following error and stack trace are output into the log:

<log4net.Error>Exception rendering object type [log4net.Util.ThreadContextStack]<stackTrace>System.NullReferenceException: Object reference not set to an instance of an object.
   at log4net.Util.StackFrame.get_FullMessage()
   at log4net.Util.ThreadContextStack.GetFullMessage()
   at log4net.Util.ThreadContextStack.ToString()
   at log4net.ObjectRenderer.DefaultRenderer.RenderObject(RendererMap rendererMap, Object obj, TextWriter writer)
   at log4net.ObjectRenderer.RendererMap.FindAndRender(Object obj, TextWriter writer)</stackTrace></log4net.Error>",Fix for LOG4NET-36 System.Diagnostics.Trace may throw exception if AppDomain does not have config file. Added try catch blocks, MODIFY LogLog.csLogLog EmitErrorLine LogLog EmitOutLine
0,LOG4NET-129,09f7293056e8abf36655537318384e9bd0ff5c9e,"EventLogAppender EventID parsing does not handle Active Properties properly The EventLogAppender supports setting the EventID of the Event being logged through Context Properties, as described here:
http://www.mail-archive.com/log4net-user@logging.apache.org/msg02396.html

However, since GlobalContext is inappropriate for storing the EventID (as it is likely to be specific for any given individual call to Log) and ThreadContext cannot be used reliably when running in the context of ASP.NET (since ASP.NET might switch the request between threads during execution, as outlined here: http://piers7.blogspot.com/2005/12/log4net-context-problems-with-aspnet.html ), it would be nice to be able to use an Active Property instead (which could, for instance, delegate calls for the EventID to data stored in HttpContext)

Unfortunately, this does not work, since the EventLogAppender assumes that the Context Property holding the EventID is either int or string. The relevant code is found in EventLogAppender.cs, in the override protected void Append(LoggingEvent loggingEvent) method:

if (eventIDPropertyObj is int)
{
	eventID = (int)eventIDPropertyObj;
}
else
{
	string eventIDPropertyString = eventIDPropertyObj as string;
}

Any Active Property object will end up as null through the ""as string"" call, and be ignored.

Suggested naive fix: If eventIDPropertyString is non-null and of other type than int or string, call ToString() on the object and TryParse as int. Or use whatever handling of Active Properties found elsewhere in log4net.","ThreadContextTest and PatternLayoutTest influence each other via contexts, reset the contexts.  LOG4NET-301", MODIFY ThreadContextTest.csThreadContextTest TestThreadStackPattern2 ThreadContextTest TestThreadPropertiesPattern ThreadContextTest TestBackgroundThreadContextProperty ThreadContextTest TearDown ThreadContextTest TestThreadStackPattern ThreadContextTest TestThreadStackPatternNullVal2 ThreadContextTest ExecuteBackgroundThread ThreadContextTest TestThreadStackPatternNullVal MODIFY PatternLayoutTest.csPatternLayoutTest TestGlobalPropertiesPattern PatternLayoutTest TestThreadPropertiesPattern PatternLayoutTest TearDown MODIFY Utils.csUtils RemovePropertyFromAllContexts
0,LOG4NET-76,69e4789ebe481e8b138c971b42a94ec2f8a1099e,"TextWriterAdapter is not thread safe When logging using the XmlAppender, our company application can generate overlapping appender calls.  TextWriterAppender is not thread safe.

",test new MutexLock and make it actually work.  LOG4NET-164, MODIFY FileAppender.csFileAppender LockingModelBase CreateStream FileAppender MutexLock CloseFile FileAppender MutexLock AcquireLock FileAppender MutexLock ReleaseLock MODIFY RollingFileAppenderTest.csRollingFileAppenderTest TestMutexLockRecovers RollingFileAppenderTest TestMutexLockUnlocks RollingFileAppenderTest TestMutexLockFails
0,LOG4NET-232,b13c1fdd8d87877cdcfa6eb8c01555bf15d267b9,"Use ReaderWriterLockSlim instead of ReaderWriterLock. ReaderWriterLock should be replaced with ReaderWriterLockSlim according to Microsoft for performance and simplification reasons.

MSDN: http://msdn.microsoft.com/en-us/library/system.threading.readerwriterlock.aspx

The .NET Framework has two reader-writer locks, ReaderWriterLockSlim and ReaderWriterLock. ReaderWriterLockSlim is recommended for all new development. ReaderWriterLockSlim is similar to ReaderWriterLock, but it has simplified rules for recursion and for upgrading and downgrading lock state. ReaderWriterLockSlim avoids many cases of potential deadlock. In addition, the performance of ReaderWriterLockSlim is significantly better than ReaderWriterLock. ",LOG4NET-226 added catch ObjectDisposedException clause as suggested by Johannes Krackowizer and confirmed by Ron Grabowski, MODIFY LoggingEvent.csLoggingEvent if
0,LOG4NET-44,21c34f7153387912a991692eaf1f32fe82ec9492,"XmlLayout emits all properties under a node named global-properties, rather than just properties. The global-properties name is incorrect as all properties for the event are included. The node name should be changed to properties.",Update for LOG4NET-43. Updated error message to be more explicit on incorrect type. Restricted empty string fix only to empty element nodes., MODIFY XmlHierarchyConfigurator.csXmlHierarchyConfigurator IsTypeConstructible XmlHierarchyConfigurator SetParameter XmlHierarchyConfigurator CreateObjectFromXml XmlHierarchyConfigurator HasAttributesOrElements
0,LOG4NET-310,bde1c9f25df968b55bf8987bc2f6377462be7dc8,"EventLogAppender's ActivateOptions throws SecurityException on Vista/Win2k3 and later when not run as administrator ActivateOptions uses EventLog.SourceExists which throws an exception of the source hasn't been found in any of the logs the user was allowed to read and there are others (in particular ""Security"") that the user is not allowed to access.

This is the reason of one of the unit test errors I reported in LOG4NET-301

Even if the code catches the exception and assumes the source doesn't exist this won't help as EventLog.CreateEventSource must not be called without administrator privileges either.

",fix links in examples page.  LOG4NET-243, ADD blockLocalOnlyLinks.js getElementsByClass BlockLocalOnlyLinks MODIFY example-apps.xml
0,LOG4NET-157,10eb59431deedcdaedc9d9f13684cf1ba9e67e03,"FAQ for getting the fully-qualified name of a class The FAQ here--

http://logging.apache.org/log4net/release/faq.html

states that the following are equivalent ways to obtain a logger:

(1) private static readonly ILog log = LogManager.GetLogger(typeof(Foo));

(2) private static readonly ILog log = LogManager.GetLogger(System.Reflection.MethodBase.GetCurrentMethod().DeclaringType);

However, these constructs seem to behave differently when the classes involved are generic.  When generic classes are involved, I believe the former generates a different logger for each type parameter combination, while the latter generates a different logger if and only if the number of type parameters is different.

For example,

TestClass<T, S> can yield ""TestClass`2[[System.Int32..."" in the former case and ""TestClass`2"" in the latter.

","MutexLock => InterProcessLock.  Document it, discourage its use.  LOG4NET-164", MODIFY FileAppender.cs MODIFY config-examples.xml MODIFY faq.xml MODIFY RollingFileAppenderTest.csRollingFileAppenderTest TestMutexLockRecovers RollingFileAppenderTest TestInterProcessLockUnlocks RollingFileAppenderTest TestInterProcessLockRecovers RollingFileAppenderTest TestMutexLockFails RollingFileAppenderTest TestInterProcessLockFails RollingFileAppenderTest TestMutexLockUnlocks
0,LOG4NET-117,cf6e898f05a0d770abb50e493fecdb1fa2f3735f,"Migrate web content generation of Maven 2.0 The other LS projects have been migrating to Maven 2.0 for documentation generation and deployment, packaging and, for the Java projects, build and dependency management.  Migrating log4net would complete the migration and would allow consistency between the web content of the various projects.

The initial commit overlays the existing source code struction with fragments of the Maven Standard Directory Layout,.  The following directories are added:

src/assembly - release packaging info, includes assembly.bin borrowed from another project.

src/changes - project change list.  Includes sample changes.xml.  log4cxx has an XSLT transform that can generate changes.xml from a downloaded JIRA issue list.  Used to generate change-report.html.

src/site - documentation source files, site.xml contains navigation and layout details for all generated pages
src/site/apt - web content in Maven's APT (almost plain text) format
src/site/resources - static content copied over without processing
src/site/xdoc - XDoc content, I copied the existing xdocs content here, but deleted a few no longer needed pages

The existing C# code in src should be relocated to src/main/cs and the build and project files appropriately changed.  For extra credit, the following relocations would bring the layout closer to a typical Maven layout:

change log4net.build to generate DLL's in target (maybe target\bin) instead of bin
svn rm docs
svn mv examples src/examples
svn mv extensions src/extensions
svn mv tests/src src/test/cs
svn mv tests/nant.build src/test/nant.build (modified to build test DLL's in target)
svn rm xdocs


pom.xml - Maven project descriptor, contains info used to generate much of the web content

After installing Maven 2.0.7 (which requires a JDK 1.4 or later).  Running mvn site will generate the web content in target/site/index.html.

mvn site-deploy should deploy the content to the logging/site/trunk/docs SVN for staging before going live on logging.apache.org.  The implementation of site-deploy uses Maven to generate the web content, invoke Nant to checkout the existing content, uses Maven's SCP deployment to copy the generated content over the existing content, and then invokes Nant to set svn:mime-type and finally commit the changes.  The deployment stalled on the commit when run from Maven, but if I ctrl+c'd the process and then manually ""svn commit"", the changes were processed.

I set up a Windows build environment but ran into problems with both NUnit and NDoc that I wasn't able to get around.  Setting up the SSHD to receive the ""uploaded"" web content before deployment was also less than ideal. It may be simpler to add mono, ndoc and nant to the VM used to build the other LS projects for web creation.  I have left stubs that should have published the API docs if I had been successful getting them from NDoc.

",explain when to use comma and when to use semicolon in documentation summary as well.  LOG4NET-128, MODIFY SmtpAppender.cs
